frame,frame_id,time,L,A,B,C,H,S,r,g,b,M3,cluster
728,image_000728,364,43.74297142,12.16838091,32.207129,34.42918392,69.30263844,61.84844724,136.757995,94.72328477,49.65784371,92.13742897,Cluster  9
729,image_000729,364.5,43.75060225,12.01232684,31.98072274,34.16229907,69.41326955,61.54442092,136.5087326,94.84931755,50.07562295,91.83825304,Cluster  9
730,image_000730,365,43.66600079,11.72406043,31.73730079,33.83356194,69.72531595,61.2485813,135.8223054,94.83630755,50.30135651,91.41284394,Cluster  9
731,image_000731,365.5,43.53289682,11.38570202,31.460741,33.45762245,70.1047384,60.93763176,134.9257999,94.73782431,50.47125663,90.94933349,Cluster  9
732,image_000732,366,43.57021907,11.14515343,31.21975564,33.14947444,70.35394766,60.5501228,134.6355514,94.98838942,50.97476507,90.50343272,Cluster  9
733,image_000733,366.5,25.98488303,27.63499687,3.110629614,27.80950197,6.422262851,73.06704934,100.293723,42.77251207,57.78490073,39.56373575,Cluster  3
734,image_000734,367,25.98511267,27.71662798,3.092529155,27.88860934,6.366550824,73.16341064,100.3852754,42.69671913,57.81533102,39.66298497,Cluster  3
735,image_000735,367.5,25.95603087,27.72212207,3.059008208,27.89037309,6.296861142,73.20361939,100.3043311,42.6265808,57.80039733,39.41663639,Cluster  3
736,image_000736,368,25.94851636,27.72598495,3.066303409,27.89501364,6.310884705,73.21910743,100.2921234,42.60483462,57.77309459,39.45974174,Cluster  3
737,image_000737,368.5,25.93284078,27.71836948,3.088314651,27.88987311,6.357549391,73.23337094,100.2504007,42.57389073,57.70550945,39.54911686,Cluster  3
738,image_000738,369,25.94268118,27.74388135,3.089384498,27.91534661,6.353933478,73.25148622,100.3067412,42.57230692,57.72679031,39.57066966,Cluster  3
739,image_000739,369.5,25.96757923,27.67658204,3.036197989,27.84261161,6.260482997,73.1302264,100.2715603,42.69870547,57.8579171,39.71120142,Cluster  3
740,image_000740,370,25.81727242,27.22236112,2.261125977,27.31609386,4.748175381,72.67641951,99.05325294,42.84283234,58.64920227,39.11697133,Cluster  3
741,image_000741,370.5,28.11815902,28.87157949,4.576534679,29.23203794,9.00722489,72.07045451,107.8689908,46.45907336,60.41356457,49.85884765,Cluster  3
742,image_000742,371,31.2499408,26.64804537,7.29628765,27.62885243,15.31243252,66.23677064,114.3715064,55.63651006,63.2468116,41.37547991,Cluster  3
743,image_000743,371.5,30.85718915,26.55889407,6.780904163,27.41085315,14.3225532,66.41234101,113.0409922,54.82987803,63.14297352,42.489428,Cluster  3
744,image_000744,372,30.81144937,26.55575568,6.720630765,27.39296247,14.20202612,66.44316567,112.8949711,54.72976398,63.13146954,42.77118484,Cluster  3
745,image_000745,372.5,30.64019994,26.50832687,6.561462587,27.30830537,13.90269346,66.53509699,112.3281231,54.38161022,62.98557586,42.860164,Cluster  3
746,image_000746,373,30.78075081,26.58879039,6.555897873,27.38508581,13.85094237,66.46948323,112.7958846,54.64067026,63.31435725,42.87828724,Cluster  3
747,image_000747,373.5,30.813997,26.70186813,6.596725915,27.50465239,13.87712817,66.59100511,113.0380053,54.61674383,63.33202278,42.8841603,Cluster  3
748,image_000748,374,35.58975897,25.51984689,10.82269557,27.71989743,22.98130451,61.44787498,125.75309,66.59494691,67.5880512,55.51204152,Cluster  3
749,image_000749,374.5,35.58860251,25.52587063,10.82386815,27.72590091,22.97867524,61.45739995,125.7580648,66.58717062,67.58385053,55.50146941,Cluster  3
750,image_000750,375,35.59146405,25.53419267,10.82242458,27.73299942,22.9692175,61.46411524,125.7758386,66.58720336,67.5930363,55.5080178,Cluster  3
751,image_000751,375.5,35.60736286,25.5649034,10.7981345,27.75181762,22.89830197,61.47297683,125.8491562,66.60118159,67.66887873,55.46993076,Cluster  3
752,image_000752,376,35.58682181,25.56942613,10.80167145,27.75736019,22.901395,61.50268007,125.8010104,66.54846999,67.61662743,55.46730213,Cluster  3
753,image_000753,376.5,35.59114287,25.58160305,10.80018513,27.76799956,22.8887924,61.51269119,125.8275941,66.54878781,67.62939256,55.46362547,Cluster  3
754,image_000754,377,64.43629318,22.36769313,13.83335254,26.29971027,31.73484736,37.78869114,202.5440095,140.9057734,132.6662508,44.6147688,Cluster  5
755,image_000755,377.5,65.11457831,22.37923279,13.87164336,26.32967848,31.79250585,37.48719317,204.5198229,142.6751915,134.344521,44.85173539,Cluster  5
756,image_000756,378,65.78734219,22.34044528,13.58435576,26.14631203,31.30218828,36.93363443,206.2463563,144.4915902,136.5864144,44.44204767,Cluster  5
757,image_000757,378.5,65.7977023,22.5187401,13.59819971,26.3059708,31.12619149,37.12311628,206.5573794,144.3876122,136.5967118,44.82269301,Cluster  5
758,image_000758,379,57.17287079,35.61035154,21.21865074,41.45270951,30.7888873,58.69896204,203.6287243,110.9083014,102.1867297,59.0679485,Cluster  5
759,image_000759,379.5,57.22462892,35.78081153,21.08578477,41.53162206,30.51104891,58.7373192,203.9706851,110.8978708,102.5529343,58.97689698,Cluster  5
760,image_000760,380,57.16242272,35.68868573,21.49009053,41.65939423,31.0544462,58.89733046,203.796877,110.7946125,101.6969719,59.6753746,Cluster  5
761,image_000761,380.5,57.25707731,35.82084645,21.46554536,41.7600469,30.9320579,58.9265127,204.2496308,110.9226699,101.9794601,59.75493678,Cluster  5
762,image_000762,381,47.77069335,36.79105889,21.16381979,42.44394096,29.90940933,66.41985977,177.6129773,85.76360715,79.70598564,52.76724614,Cluster  5
763,image_000763,381.5,47.77268549,37.0269724,21.03861199,42.58660244,29.60512604,66.54279682,177.8877729,85.54801219,79.93387444,52.38577444,Cluster  5
764,image_000764,382,48.1428572,37.10883797,20.81712075,42.54899752,29.29134507,66.22340099,179.0087018,86.42086524,81.18198629,52.14438263,Cluster  5
765,image_000765,382.5,48.39919279,37.19502167,20.55558991,42.49706723,28.92697325,65.98030316,179.7913486,87.00410573,82.23003278,51.57464131,Cluster  5
766,image_000766,383,48.27201797,37.38827658,20.54713615,42.66224125,28.79149661,66.22260838,179.6687225,86.49419689,81.95470563,51.68126675,Cluster  5
767,image_000767,383.5,53.15118736,42.59146955,28.82270951,51.42742842,34.08721319,69.5357131,203.1644016,93.32174699,79.80354531,85.53645091,Cluster  5
768,image_000768,384,53.18821419,42.57473471,28.81531546,51.40942494,34.09084141,69.49811962,203.2527169,93.43603166,79.9029482,85.59234151,Cluster  5
769,image_000769,384.5,53.26857967,42.57067324,28.7941633,51.39420776,34.07385065,69.43320745,203.4849802,93.65080894,80.12990792,85.32119414,Cluster  5
770,image_000770,385,53.31359723,42.57535318,28.8054257,51.40439454,34.08132616,69.40995405,203.6299582,93.76259978,80.21762851,85.37532113,Cluster  5
771,image_000771,385.5,53.31387427,42.57446019,28.80973842,51.40607181,34.08586513,69.41094077,203.6307248,93.76400668,80.21076627,85.38255133,Cluster  5
772,image_000772,386,53.31340841,42.5765354,28.81381783,51.41007679,34.08833432,69.41405724,203.6330421,93.76040684,80.20275753,85.39042125,Cluster  5
773,image_000773,386.5,28.23727744,23.08943868,8.237684852,24.51491657,19.63503876,65.55809773,102.4367791,51.59257368,54.94296495,40.38668066,Cluster  3
774,image_000774,387,28.1996265,22.94692084,8.239968452,24.38150457,19.75263299,65.40389231,102.1658343,51.62231259,54.85023571,40.26914558,Cluster  3
775,image_000775,387.5,28.21722824,22.96330695,8.275236469,24.40886137,19.81754861,65.42250732,102.243457,51.64707036,54.83667072,40.34094938,Cluster  3
776,image_000776,388,28.19492493,22.93652844,8.274489918,24.38341711,19.83723104,65.41306807,102.1527405,51.61781346,54.78743062,40.31098034,Cluster  3
777,image_000777,388.5,28.17311522,22.85301069,8.260298497,24.30004407,19.87258073,65.31381037,101.9893294,51.63662931,54.75705003,40.2034958,Cluster  3
778,image_000778,389,28.1403174,22.8923094,8.247499036,24.33266491,19.81278099,65.40764422,101.9481982,51.53041294,54.70571115,40.19772294,Cluster  3
779,image_000779,389.5,28.01402519,23.01367295,8.197451767,24.43004022,19.60587666,65.72506738,101.7527779,51.1455548,54.50792858,40.18124862,Cluster  3
780,image_000780,390,27.98029206,23.0240831,8.178485105,24.43349194,19.55578779,65.77531376,101.6717861,51.06102992,54.46257518,40.17917811,Cluster  3
781,image_000781,390.5,27.98802882,23.00163586,8.179618025,24.41272028,19.57592757,65.73325038,101.6647824,51.09699739,54.47693841,40.17370477,Cluster  3
782,image_000782,391,27.97552404,23.012904,8.179963212,24.423453,19.56783359,65.76633721,101.6463157,51.05915084,54.44935954,40.17319406,Cluster  3
783,image_000783,391.5,28.34960523,23.16306786,8.316171287,24.61068708,19.74953689,65.55544006,102.8445182,51.7849995,55.07584706,40.58031639,Cluster  3
784,image_000784,392,28.29027389,23.19877022,8.314677751,24.64378838,19.71822008,65.68394043,102.7339065,51.61981375,54.94872536,40.36656488,Cluster  3
785,image_000785,392.5,28.33735076,23.1543032,8.393037293,24.62852682,19.92472969,65.59868374,102.8281803,51.75918785,54.93258658,40.30836005,Cluster  3
786,image_000786,393,28.36420455,23.18332179,8.37925834,24.6511233,19.87163585,65.59755791,102.9285812,51.79792993,55.01388457,40.32136238,Cluster  3
787,image_000787,393.5,28.28384266,23.12991253,8.331818947,24.58478317,19.80996944,65.60288116,102.6389124,51.66029491,54.90569567,40.25300501,Cluster  3
788,image_000788,394,28.20934909,23.07815205,8.299818142,24.52524389,19.7806143,65.61082292,102.3718319,51.53383967,54.78730176,40.19849115,Cluster  3
789,image_000789,394.5,28.20239822,23.06190611,8.288242076,24.50603957,19.76800044,65.5907585,102.3300429,51.53190574,54.78869079,40.19114028,Cluster  3
790,image_000790,395,28.20085323,23.06616641,8.287640985,24.50984559,19.76330979,65.59860956,102.3310448,51.524926,54.78637495,40.19084883,Cluster  3
791,image_000791,395.5,28.20010092,23.07153589,8.284477417,24.51382955,19.75210758,65.60568018,102.3345822,51.51901917,54.78971409,40.18537144,Cluster  3
792,image_000792,396,19.84858455,13.47885094,4.093799367,14.08681724,16.8946165,57.8766785,68.36029579,40.30999245,42.49394571,29.39154396,Cluster  8
793,image_000793,396.5,19.84812727,13.44883805,4.103201594,14.06084325,16.96681688,57.80653027,68.32616277,40.32815295,42.47844095,29.34893793,Cluster  8
794,image_000794,397,19.84958276,13.43150848,4.116507503,14.04816213,17.0393487,57.76897905,68.31365837,40.34185751,42.46185429,29.36907454,Cluster  8
795,image_000795,397.5,19.85557021,13.42635589,4.121629014,14.04473794,17.06548434,57.74798767,68.32354541,40.35779489,42.46703314,29.36366075,Cluster  8
796,image_000796,398,19.85321949,13.40512381,4.128582001,14.02648707,17.11808756,57.70249527,68.29471489,40.36625096,42.45133239,29.34747734,Cluster  8
797,image_000797,398.5,19.84465062,13.35986363,4.119251549,13.98048627,17.13613983,57.59267398,68.21520485,40.37804048,42.44490945,29.18543379,Cluster  8
798,image_000798,399,19.8460977,13.3669713,4.119962037,13.98748783,17.13034254,57.60913857,68.22763113,40.37645407,42.44721403,29.22439508,Cluster  8
799,image_000799,399.5,19.84559895,13.3538896,4.118442962,13.97453924,17.14018865,57.57445846,68.20979452,40.38403515,42.44786541,29.20306815,Cluster  8
800,image_000800,400,19.84750579,13.37312676,4.125677996,13.9950543,17.14528286,57.62722304,68.24079288,40.37510962,42.44223341,29.28839402,Cluster  8
801,image_000801,400.5,19.85117827,13.38453415,4.127858853,14.00659771,17.14005132,57.6518359,68.26434262,40.37539863,42.44730471,29.34027269,Cluster  8
802,image_000802,401,24.77565527,24.82773792,7.826351473,26.03205336,17.49622922,72.43709942,95.43758675,42.23030599,48.07552568,66.75833096,Cluster  3
803,image_000803,401.5,24.77480952,24.82470767,7.826575145,26.02923057,17.49870415,72.4345412,95.43191682,42.23106477,48.07323575,66.75909002,Cluster  3
804,image_000804,402,24.77480729,24.82710437,7.827111875,26.03167775,17.49824467,72.43778104,95.43489315,42.22888685,48.07254836,66.76261048,Cluster  3
805,image_000805,402.5,24.98240539,25.61355118,8.093698582,26.86189468,17.53617908,73.22601632,96.97677962,41.97621762,48.1638218,69.60848501,Cluster  3
806,image_000806,403,24.88062286,25.19830974,7.93836668,26.4191582,17.48630354,72.79863147,96.17856045,42.13024958,48.15394638,68.01243083,Cluster  3
807,image_000807,403.5,25.02945875,25.5455832,8.059565806,26.78680364,17.5103678,73.06681329,97.00863172,42.1482468,48.31262955,69.3384142,Cluster  3
808,image_000808,404,24.96296109,25.29350238,7.935215334,26.50902378,17.41798487,72.80177571,96.50225081,42.23283802,48.34070136,68.17344968,Cluster  3
809,image_000809,404.5,25.00188862,25.34003134,7.947278832,26.5570304,17.41276891,72.81036741,96.66135637,42.27904723,48.40914432,68.39390205,Cluster  3
810,image_000810,405,24.96962915,25.17822796,7.911153024,26.39183484,17.44305366,72.64081996,96.37673593,42.35359161,48.38536492,67.63146652,Cluster  3
811,image_000811,405.5,25.18604265,25.7893843,8.130670126,27.04070185,17.49861887,73.17560417,97.72256206,42.28007839,48.5573063,70.03561662,Cluster  3
812,image_000812,406,25.06198245,25.33690312,7.926153648,26.54773071,17.37128588,72.71617903,96.8066933,42.42079879,48.57001263,68.25363171,Cluster  3
813,image_000813,406.5,25.19624773,25.76727376,8.03922779,26.99223959,17.32761049,73.10080797,97.69486538,42.32987042,48.71314119,69.83144084,Cluster  3
814,image_000814,407,24.98100978,25.39215266,8.001297439,26.6229527,17.49012829,72.92365403,96.68521117,42.18049193,48.28684451,68.31823755,Cluster  3
815,image_000815,407.5,24.50467863,25.78616702,8.472965366,27.14253072,18.1897994,74.22543398,96.05446117,40.69756924,46.58527789,69.77400856,Cluster  3
816,image_000816,408,25.32489908,25.78795496,7.855532894,26.95788259,16.94181277,72.88368766,97.99594371,42.61867969,49.26338908,69.21862082,Cluster  3
817,image_000817,408.5,23.68476971,25.46958861,8.209434187,26.7599363,17.86534114,74.88226639,93.48617796,39.13289568,45.19932187,68.37494624,Cluster  3
818,image_000818,409,23.76123318,25.41023273,7.758771657,26.56836281,16.97956583,74.53870903,93.47890179,39.39259619,46.01826333,68.88243025,Cluster  3
819,image_000819,409.5,23.74113562,25.2329683,7.413269224,26.29940481,16.37243413,74.22874205,93.11541979,39.5332615,46.471557,68.41477003,Cluster  3
820,image_000820,410,23.41331731,25.00056025,7.39416795,26.07107949,16.47613016,74.40124748,91.9966748,39.00093573,45.7860977,67.64394848,Cluster  3
821,image_000821,410.5,23.38340566,25.1005159,7.551070744,26.21171529,16.74305179,74.62191844,92.08369966,38.83066574,45.49798328,68.0051319,Cluster  3
822,image_000822,411,23.51126715,25.53181083,7.736624184,26.67823367,16.85782224,75.0233223,92.96813586,38.71085104,45.5206393,69.80189282,Cluster  3
823,image_000823,411.5,24.23687906,25.13258426,6.507022867,25.96127078,14.5156013,73.09659128,93.98711747,40.81746219,48.85992967,68.59053582,Cluster  3
824,image_000824,412,23.95100771,24.95962864,6.152510118,25.70672854,13.84728133,73.16503627,92.93516444,40.34731951,48.75244028,69.40279284,Cluster  3
825,image_000825,412.5,23.18275158,24.23165056,5.668127234,24.88573957,13.16559572,73.16993277,89.96073002,39.29116021,47.76867966,66.35463312,Cluster  3
826,image_000826,413,23.1094443,24.73067712,5.900374064,25.42479629,13.41907713,73.9998087,90.43217006,38.65989945,47.29429205,68.45219379,Cluster  3
827,image_000827,413.5,23.77953084,24.64080122,5.86192207,25.32845586,13.38165162,72.90471945,92.02682915,40.26468301,48.79226709,67.01155127,Cluster  3
828,image_000828,414,23.66701139,24.69091896,6.080008623,25.42847704,13.8335753,73.20055947,91.86941034,39.94883553,48.23318352,68.2253712,Cluster  3
829,image_000829,414.5,32.48575254,27.82493923,7.813078554,28.90105079,15.68444431,66.46827051,119.2948633,57.47491544,65.3016103,43.62409716,Cluster  3
830,image_000830,415,32.40654554,27.89180686,7.691027724,28.9327512,15.41594667,66.59944216,119.1237954,57.23668743,65.312393,43.75046505,Cluster  3
831,image_000831,415.5,32.41916617,27.82418599,7.66837874,28.86154285,15.40828613,66.49364093,119.0655657,57.32828125,65.37280883,43.45081529,Cluster  3
832,image_000832,416,32.39071022,28.00836779,7.620264158,29.02647725,15.22012939,66.73732783,119.2013592,57.10023626,65.39023466,43.9794194,Cluster  3
833,image_000833,416.5,32.34842743,27.93166394,7.573867612,28.94029395,15.17136264,66.67559845,118.9771205,57.07197609,65.36218985,43.53398955,Cluster  3
834,image_000834,417,36.12321045,27.53701511,17.58167761,32.67111768,32.55720926,67.07802142,131.8556932,65.7678429,58.22367935,80.59328686,Cluster  3
835,image_000835,417.5,34.26076203,25.57006954,14.91966656,29.60446455,30.26279971,65.38174705,123.5658442,63.16333113,58.15975174,78.80910878,Cluster  3
836,image_000836,418,28.66552319,20.9044046,9.513326693,22.96730501,24.46969504,62.52739736,101.2918946,54.22635613,53.86356422,69.65401603,Cluster  3
837,image_000837,418.5,34.64832448,26.11348315,14.8578435,30.04444885,29.6386908,65.51284912,125.2710365,63.62723892,59.15267672,79.87034487,Cluster  3
838,image_000838,419,35.1105688,26.99069018,16.00897177,31.38126659,30.67344753,66.64001975,127.9568994,63.9124319,58.42058591,80.65330365,Cluster  3
839,image_000839,419.5,33.88646788,25.32680772,15.02643451,29.44894481,30.68074445,65.59560727,122.2857859,62.47730487,57.14394001,77.11673203,Cluster  3
840,image_000840,420,32.88209329,24.27522857,13.75362495,27.90068792,29.53462753,64.6987262,117.9008681,61.05677006,56.842347,76.673252,Cluster  3
841,image_000841,420.5,30.24844162,22.23894824,11.54936586,25.05909437,27.44425413,63.79589622,107.7240994,56.69857867,54.31172684,73.84618157,Cluster  3
842,image_000842,421,27.93268392,20.30678828,8.806113393,22.13397584,23.44416482,62.1058193,98.42885569,53.05672585,53.29430937,68.22109324,Cluster  3
843,image_000843,421.5,31.93561582,23.73784864,12.14351522,26.66364381,27.09283742,64.0902313,114.2115191,59.3755507,57.20803772,76.32978347,Cluster  3
844,image_000844,422,22.61929039,19.18710037,-0.559859057,19.19525729,358.328653,64.70388015,80.0859666,42.62804956,55.39950736,49.28214628,Cluster  3
845,image_000845,422.5,28.30388966,24.83980962,-3.657774218,25.10766583,351.6231433,66.36053504,99.91261957,51.19655418,73.02912451,46.90591351,Cluster  3
846,image_000846,423,30.34181282,28.05651294,-0.977423964,28.07352072,358.0047618,67.91376881,110.4833978,52.90175578,73.80574247,49.12680517,Cluster  3
847,image_000847,423.5,23.93417543,24.44221417,6.865601606,25.38814269,15.68959821,72.76353839,92.51672788,40.72374343,47.65210378,69.46202974,Cluster  3
848,image_000848,424,23.53754955,24.10883877,6.291343267,24.91619132,14.62551957,72.69316897,90.92616948,40.15964203,47.62123009,68.24706719,Cluster  3
849,image_000849,424.5,23.03116867,24.1119933,6.277144438,24.91566271,14.59209436,73.43317785,89.63396655,39.01270511,46.55266623,68.98363649,Cluster  3
850,image_000850,425,22.43991188,23.61194763,6.108515563,24.38929147,14.50467925,73.59044638,87.49462614,38.1346518,45.50851354,67.95742786,Cluster  3
851,image_000851,425.5,22.39078436,23.48943116,5.999009207,24.24337017,14.32664539,73.46177944,87.19220951,38.13966646,45.55666643,67.5565879,Cluster  3
852,image_000852,426,23.89635891,23.84317134,6.231153629,24.64393608,14.64607628,71.7911882,91.50992505,41.20882855,48.47222194,68.58387314,Cluster  3
853,image_000853,426.5,23.96086928,24.4491687,6.629912962,25.33213503,15.17212296,72.64964643,92.51735739,40.79421189,48.05448493,70.1480999,Cluster  3
854,image_000854,427,23.51562235,23.88471298,6.253384391,24.68975134,14.67161407,72.41148538,90.59518341,40.31006064,47.61982536,68.59019444,Cluster  3
855,image_000855,427.5,22.17396849,23.80591318,6.445594474,24.66306329,15.14995667,74.36356771,87.15233671,37.34107839,44.46127658,68.81934192,Cluster  3
856,image_000856,428,17.72947424,11.31551167,-6.7675173,13.18483764,329.1174338,59.67430298,55.18715614,37.91777551,53.30094322,33.00650319,Cluster  8
857,image_000857,428.5,17.78905366,11.40463039,-6.717729312,13.23606166,329.5004108,59.69438705,55.47372271,37.98540675,53.36370971,33.69458463,Cluster  8
858,image_000858,429,17.78996158,11.41285984,-6.702627128,13.23549875,329.5748222,59.69079195,55.49661404,37.98109433,53.34448357,33.82739352,Cluster  8
859,image_000859,429.5,17.78611398,11.39201176,-6.691743319,13.21200999,329.5697365,59.63085067,55.4666312,37.98480815,53.32005968,33.8057772,Cluster  8
860,image_000860,430,17.78504788,11.39138159,-6.687642715,13.2093901,329.5836883,59.62553333,55.46601232,37.98261045,53.31187885,33.83596174,Cluster  8
861,image_000861,430.5,17.78114017,11.36144497,-6.693373586,13.18649042,329.4963599,59.56729932,55.4128961,37.99305971,53.31067324,33.70893489,Cluster  8
862,image_000862,431,17.78383757,11.39273476,-6.678798703,13.20608211,329.6197502,59.61852395,55.47080074,37.97851851,53.29669958,33.91543499,Cluster  8
863,image_000863,431.5,17.78184761,11.37382039,-6.67865675,13.18969651,329.578729,59.57511307,55.44072993,37.98583445,53.29165455,33.8215038,Cluster  8
864,image_000864,432,17.78514562,11.36693129,-6.669909897,13.17932747,329.5963547,59.53776072,55.44435041,37.996306,53.28634031,33.85399018,Cluster  8
865,image_000865,432.5,17.78811896,11.37355056,-6.666983781,13.1835569,329.6218817,59.5436677,55.46187815,37.99832266,53.28889824,33.89809691,Cluster  8
866,image_000866,433,17.78927989,11.35552644,-6.671264853,13.17017856,329.5661607,59.50213766,55.43723708,38.01210458,53.29708877,33.79792139,Cluster  8
867,image_000867,433.5,17.7918921,11.35910345,-6.658642317,13.16687497,329.6214042,59.48685169,55.45602915,38.01443798,53.28502045,33.87017272,Cluster  8
868,image_000868,434,17.79063086,11.34674296,-6.65937455,13.15658365,329.5914313,59.45952201,55.43593337,38.01936116,53.28298034,33.82788222,Cluster  8
869,image_000869,434.5,17.79457051,11.35017585,-6.646098775,13.1528312,329.6488765,59.44004612,55.45791768,38.02453756,53.27290453,33.925261,Cluster  8
870,image_000870,435,17.85770359,11.36936021,-6.608209005,13.15030894,329.8335723,59.29652211,55.64962837,38.14332305,53.35864235,34.18973764,Cluster  8
871,image_000871,435.5,17.82083423,11.26452921,-6.599355334,13.05530385,329.6359736,59.09718284,55.43016466,38.12845243,53.26232177,33.77486911,Cluster  8
872,image_000872,436,17.82035829,11.29643045,-6.588542125,13.077388,329.7475028,59.16320655,55.47940435,38.10718696,53.24670956,33.99256002,Cluster  8
873,image_000873,436.5,17.8455207,11.28457331,-6.574683986,13.06016513,329.7738124,59.05826243,55.52848643,38.16650457,53.28215855,34.00467121,Cluster  8
874,image_000874,437,17.84405977,11.25138475,-6.585804701,13.03711363,329.6581564,58.99346677,55.47295162,38.1844731,53.29391294,33.83577363,Cluster  8
875,image_000875,437.5,17.84574827,11.25496788,-6.582557446,13.03856641,329.6784254,58.99411318,55.48368624,38.18560844,53.29311008,33.85898681,Cluster  8
876,image_000876,438,25.52263042,25.07709117,19.02656837,31.47809252,37.18845236,77.67574987,100.5778118,43.08630976,32.90554701,69.40221026,Cluster  3
877,image_000877,438.5,25.67357183,25.45583961,19.270929,31.92754241,37.12697135,77.93001665,101.462807,43.07655295,32.86832602,71.42275415,Cluster  3
878,image_000878,439,25.67408965,25.41225896,19.16628505,31.82968549,37.02413655,77.83533993,101.3929417,43.1223213,33.02786964,70.62664807,Cluster  3
879,image_000879,439.5,25.73132311,25.56093042,19.2613795,32.00564621,36.99978837,77.93602578,101.7349267,43.11332933,33.01036161,71.55256747,Cluster  3
880,image_000880,440,25.67916181,25.38777123,19.20786615,31.83520914,37.1104224,77.83460308,101.3872076,43.15433583,32.97258015,70.64015649,Cluster  3
881,image_000881,440.5,25.77594986,25.56364863,19.30011336,32.03114097,37.0521961,77.90735776,101.8653884,43.21140786,33.04354139,71.72540512,Cluster  3
882,image_000882,441,25.75705493,25.57039244,19.3175769,32.04704716,37.06984946,77.94499577,101.8261184,43.16109205,32.97775137,71.78408986,Cluster  3
883,image_000883,441.5,25.75697106,25.56660441,19.31750437,32.04398104,37.07382874,77.9421684,101.8215652,43.16436986,32.97742711,71.69910161,Cluster  3
884,image_000884,442,25.67406481,25.37089504,19.24381665,31.84346537,37.18032843,77.84864656,101.3617957,43.15637177,32.90534075,70.68895804,Cluster  3
885,image_000885,442.5,25.62685837,25.19888974,19.17889095,31.66722913,37.27480769,77.73470833,101.0263191,43.2074922,32.89559213,69.84819384,Cluster  3
886,image_000886,443,25.48600112,25.01301711,19.00067672,31.41140312,37.22147154,77.65465019,100.4017645,43.06163235,32.86497098,68.89499876,Cluster  3
887,image_000887,443.5,25.48309846,25.01875634,19.00572142,31.41902481,37.22246625,77.66563875,100.4016173,43.04958938,32.85156079,68.90908776,Cluster  3
888,image_000888,444,25.49125625,25.01422071,19.00682553,31.41608122,37.2290735,77.6528851,100.4184241,43.07227221,32.86649635,68.9165469,Cluster  3
889,image_000889,444.5,25.49096604,25.01480222,19.00546805,31.41572299,37.22646061,77.65288453,100.4180303,43.07114686,32.86802467,68.92043649,Cluster  3
890,image_000890,445,25.49306048,25.00598451,19.00938787,31.41107439,37.24188412,77.64578896,100.4143827,43.08370623,32.86573445,68.92713482,Cluster  3
891,image_000891,445.5,25.48484639,24.99959746,19.0079109,31.40509601,37.24679092,77.64985625,100.3849043,43.07076548,32.85051099,68.91928281,Cluster  3
892,image_000892,446,25.50330948,25.01496265,19.0234017,31.4267032,37.25231776,77.648733,100.4548512,43.09838433,32.86604463,68.98410611,Cluster  3
893,image_000893,446.5,25.50271626,25.0168162,19.02929748,31.43174765,37.25882702,77.65439831,100.4566096,43.09508586,32.85585318,68.99151018,Cluster  3
894,image_000894,447,29.74879799,22.75564519,12.99375383,26.20413246,29.72692171,66.09858898,107.4977628,55.05388654,51.02572188,73.58046422,Cluster  3
895,image_000895,447.5,30.05087969,23.63405258,13.42297467,27.17984897,29.59445756,67.07905768,109.4914657,55.01323515,51.0727758,76.74528657,Cluster  3
896,image_000896,448,30.204891,23.90807852,13.64330973,27.52699782,29.7115615,67.35833696,110.2967463,55.13157425,51.08541836,77.67785135,Cluster  3
897,image_000897,448.5,30.12628009,23.5149417,14.10305334,27.41984874,30.95318637,67.31070617,109.7450293,55.24777123,50.186002,76.95716254,Cluster  3
898,image_000898,449,29.94430802,22.96533052,13.78883962,26.78690036,30.9814625,66.67205234,108.5044619,55.29179695,50.24335125,75.05487009,Cluster  3
899,image_000899,449.5,30.08739548,23.29847649,13.88130428,27.12027157,30.78663881,66.95321249,109.31459,55.34674416,50.43099129,76.0303694,Cluster  3
900,image_000900,450,30.21713617,23.76522396,14.09120725,27.6287439,30.66516159,67.47910938,110.2861079,55.25304028,50.41581447,77.50677871,Cluster  3
901,image_000901,450.5,30.05353904,23.23612257,13.83184147,27.04138952,30.76422786,66.88718301,109.1348314,55.32199565,50.42985367,75.60318581,Cluster  3
902,image_000902,451,26.9202856,19.19300829,15.76179756,24.83556944,39.39375483,67.80747709,96.6030372,51.23807808,40.49716694,68.82412303,Cluster  3
903,image_000903,451.5,27.68387436,19.86619786,16.19405067,25.63030927,39.18542964,67.93665052,99.50839411,52.4343095,41.49699724,72.22829848,Cluster  3
904,image_000904,452,27.53263991,19.69648546,16.02659998,25.39297364,39.13452108,67.79661688,98.86629736,52.22866517,41.42260621,71.21821891,Cluster  3
905,image_000905,452.5,27.70476909,19.89652517,16.10940261,25.60047311,38.99570113,67.86641604,99.57660305,52.4625629,41.67369442,71.87057358,Cluster  3
906,image_000906,453,27.52382924,19.70570056,16.08176662,25.43496641,39.2178121,67.86884846,98.86923853,52.1991479,41.31943277,70.94875443,Cluster  3
907,image_000907,453.5,27.67742562,19.983337,16.09912834,25.66155384,38.85590312,67.98972509,99.60694778,52.33496636,41.63599683,71.95497376,Cluster  3
908,image_000908,454,27.80074392,20.00856735,16.33344599,25.82874135,39.22556409,68.06458306,100.021005,52.58413611,41.53962088,72.54402957,Cluster  3
